ip,app,device,os,channel,hour,day,target
81428,29,1,13,343,23,6,1
119198,20,1,19,478,23,6,1
44673,72,1,19,101,23,6,1
130697,35,1,19,274,23,6,1
153399,19,422,24,213,23,6,1
55225,19,124,0,282,23,6,1
207343,19,0,24,213,23,6,1
68599,19,0,21,213,23,6,1
196258,19,0,24,213,23,6,1
118386,19,0,38,213,23,6,1
127455,72,1,9,101,23,6,1
124804,19,0,24,213,23,6,1
31543,2,1,13,469,23,6,1
130032,19,0,24,213,23,6,1
142773,19,0,24,213,23,6,1
146894,19,0,24,213,23,6,1
173086,2,1,19,237,23,6,1
134839,34,1,25,243,23,6,1
4382,20,1,19,478,23,6,1
177758,19,0,21,213,23,6,1
129279,10,1,34,113,23,6,1
44744,121,1,13,203,23,6,1
46449,19,25,24,213,23,6,1
156555,72,1,25,101,23,6,1
137200,12,1,40,497,23,6,1
95245,11,1,13,122,23,6,1
167114,45,2,19,411,23,6,1
161260,8,1,8,145,23,6,1
114122,35,1,20,274,23,6,1
6641,19,0,24,213,23,6,1
181772,50,18,0,213,23,6,1
193564,3,1,40,173,23,6,1
106178,82,1,19,21,23,6,1
184373,292,1,19,268,23,6,1
170720,72,1,17,101,23,6,1
81283,35,1,19,274,23,6,1
64188,50,0,24,213,23,6,1
11443,19,0,0,213,23,6,1
47772,10,1,19,113,23,6,1
175918,72,1,19,101,23,6,1
98521,8,1,13,145,23,6,1
98052,3,1,22,137,23,6,1
88437,35,1,17,274,23,6,1
64621,9,1,13,244,23,6,1
139224,9,1,37,234,23,6,1
73038,2,1,19,469,23,6,1
145667,19,0,0,213,23,6,1
75650,115,1,16,203,23,6,1
158771,39,1,30,213,23,6,1
106955,10,1,13,113,23,6,1
1149,35,1,19,21,23,6,1
186832,115,1,13,203,23,6,1
130466,9,1,19,134,23,6,1
155750,29,1,19,101,23,6,1
97864,35,1,23,274,23,6,1
188494,3,1,10,173,23,6,1
38962,14,1,13,442,23,6,1
123047,10,1,9,317,23,6,1
159318,19,0,29,333,23,6,1
134523,3,1,13,489,23,6,1
87948,72,1,19,101,23,6,1
196792,84,0,38,101,23,6,1
5314,19,0,24,347,23,6,1
175769,244,1,19,101,23,6,1
176252,29,1,19,213,23,6,1
137123,19,0,21,213,23,6,1
15305,19,0,24,347,23,6,1
192925,19,2206,24,213,23,6,1
129004,29,1,13,213,23,6,1
64113,35,1,13,21,23,6,1
210348,19,0,21,213,23,6,1
178705,19,0,24,213,23,6,1
74306,8,1,19,145,23,6,1
44607,19,0,0,333,23,6,1
175649,24,1,13,105,23,6,1
128208,19,0,24,213,23,6,1
192484,19,0,21,213,23,6,1
178717,35,1,22,274,23,6,1
94768,27,1,19,153,23,6,1
88118,83,331,29,320,23,6,1
40317,82,1,13,21,23,6,1
210496,2,1,1,219,23,6,1
191184,19,0,24,213,23,6,1
141099,19,0,50,213,23,6,1
156265,19,0,0,213,23,6,1
174918,72,1,13,101,23,6,1
48615,29,1,18,343,23,6,1
26801,3,1,35,442,23,6,1
203723,19,96,50,213,23,6,1
125542,19,0,0,347,23,6,1
137052,19,0,0,347,23,6,1
124876,19,0,29,213,23,6,1
153670,9,1,18,134,23,6,1
100131,8,1,13,145,23,6,1
165982,35,1,13,274,23,6,1
187179,19,0,21,347,23,6,1
40400,10,1,16,377,23,6,1
110030,10,1,19,317,23,6,1
35409,72,1,32,101,23,6,1
76541,35,1,19,274,23,6,1
45041,19,0,24,213,23,6,1
100738,72,1,3,101,23,6,1
197615,3,1,6,19,23,6,1
208757,10,1,8,113,23,6,1
209819,12,1,19,328,23,6,1
142699,29,1,8,213,23,6,1
12506,29,1,19,213,23,6,1
205665,35,1,25,274,23,6,1
179653,19,0,24,210,23,6,1
199139,19,88,24,213,23,6,1
168290,35,1,13,21,23,6,1
137968,78,0,67,224,23,6,1
90009,29,1,19,213,23,6,1
74355,19,0,50,213,23,6,1
208266,83,3525,59,171,23,6,1
174693,3,1,8,402,23,6,1
63812,3,1,19,480,23,6,1
145729,19,40,24,282,23,6,1
5348,107,1,17,171,23,6,1
36982,35,1,19,21,23,6,1
193557,19,0,0,213,23,6,1
135053,19,0,21,213,23,6,1
208998,19,0,24,347,23,6,1
102193,19,0,24,347,23,6,1
173995,19,199,0,213,23,6,1
136489,9,1,13,445,23,6,1
141196,3,1,6,466,23,6,1
206601,19,0,24,213,23,6,1
184915,35,1,22,274,23,6,1
43872,19,46,0,282,23,6,1
104115,19,0,0,213,23,6,1
86436,35,1,16,21,23,6,1
198721,3,1,19,379,23,6,1
40440,82,1,19,21,23,6,1
150114,12,1,19,19,23,6,1
5433,82,1,13,21,23,6,1
31785,35,1,19,274,23,6,1
153321,96,0,29,213,23,6,1
7432,9,1,17,134,23,6,1
186935,19,0,0,213,23,6,1
133773,72,1,19,101,23,6,1
119377,19,154,0,213,23,6,1
132703,66,1,19,101,23,6,1
198812,19,0,0,213,23,6,1
138738,19,0,0,213,23,6,1
161584,12,1,19,265,23,6,1
198743,115,1,19,203,23,6,1
190661,19,0,38,213,23,6,1
11660,35,1,16,274,23,6,1
45745,19,503,0,333,23,6,1
4019,19,0,50,347,23,6,1
189823,19,0,24,333,23,6,1
189771,34,1,13,243,23,6,1
200806,9,1,19,134,23,6,1
118849,35,1,19,274,23,6,1
19934,39,1,25,213,23,6,1
5074,78,0,67,224,23,6,1
204666,19,0,0,213,23,6,1
127364,83,37,24,320,23,6,1
155249,19,0,29,213,23,6,1
53454,50,56,24,213,23,6,1
4989,19,167,38,213,23,6,1
164661,29,1,41,213,23,6,1
150703,29,1,13,213,23,6,1
135779,19,16,0,213,23,6,1
168009,19,0,29,213,23,6,1
117903,29,1,19,343,23,6,1
79906,35,1,13,21,23,6,1
104569,8,1,13,145,23,6,1
139168,3,1,40,379,23,6,1
192217,72,1,32,101,23,6,1
81572,12,1,13,178,23,6,1
10410,19,0,29,213,23,6,1
83594,8,1,41,145,23,6,1
160887,35,1,19,21,23,6,1
164181,19,40,24,213,23,6,1
153885,2,1,13,122,23,6,1
174185,14,1,13,463,23,6,1
70473,6,1,13,459,23,6,1
93789,35,1,1,21,23,6,1
107541,19,0,24,213,23,6,1
71169,78,1591,67,224,23,6,1
14637,72,1,18,101,23,6,1
127199,3,1,13,113,23,6,1
123994,34,1,19,243,23,6,1
208108,19,97,24,213,23,6,1
97014,18,1,13,439,23,6,1
146286,9,1,16,134,23,6,1
184010,19,0,24,213,23,6,1
151736,29,1,17,213,23,6,1
101562,11,1,19,481,23,6,1
56400,35,1,18,274,23,6,1
95931,19,629,24,213,23,6,1
171661,35,1,17,274,23,6,1
180693,2,1,22,122,23,6,1
121303,19,0,0,347,23,6,1
201197,19,0,24,213,23,6,1
42973,21,1,6,128,23,6,1
184786,19,30,0,213,23,6,1
44422,107,1,13,171,23,6,1
177968,66,1,22,101,23,6,1
60159,19,0,24,213,23,6,1
181437,19,0,29,213,23,6,1
39777,9,1,22,134,23,6,1
85155,26,1,22,121,23,6,1
42013,39,1,19,101,23,6,1
126520,19,0,76,213,23,6,1
162434,29,1,13,101,23,6,1
192394,29,1,19,213,23,6,1
168182,35,1,10,274,23,6,1
189763,9,1,10,234,23,6,1
5348,29,2,8,343,23,6,1
195734,19,0,0,213,23,6,1
54706,35,1,22,274,23,6,1
127040,19,3036,38,213,23,6,1
121505,96,0,38,213,23,6,1
141043,19,0,29,333,23,6,1
98521,35,1,13,21,23,6,1
5348,121,1,13,203,23,6,1
157089,5,1,40,113,23,6,1
133147,19,0,0,347,23,6,1
115434,35,1,13,274,23,6,1
40022,20,1,19,259,23,6,1
137052,8,1,19,145,23,6,1
190251,19,82,24,213,23,6,1
206446,107,1,19,171,23,6,1
47132,15,1,19,140,23,6,1
8610,19,0,24,347,23,6,1
3479,24,1,15,105,23,6,1
168369,27,1,19,122,23,6,1
3313,35,1,18,21,23,6,1
4127,19,82,24,333,23,6,1
31919,19,0,24,268,23,6,1
188266,19,0,0,213,23,6,1
207539,72,1,19,101,23,6,1
202480,71,1,19,3,23,6,1
89504,35,1,16,274,23,6,1
149188,19,0,24,213,23,6,1
193110,19,0,24,213,23,6,1
70690,19,0,24,213,23,6,1
127907,19,0,0,213,23,6,1
170577,18,1,10,121,23,6,1
147939,19,0,0,213,23,6,1
138475,72,1,18,101,23,6,1
25818,3,2,10,402,23,6,1
73487,29,1,41,213,23,6,1
147030,19,0,21,213,23,6,1
102235,107,1,13,171,23,6,1
153262,19,0,21,213,23,6,1
12916,19,308,38,213,23,6,1
134507,19,441,0,213,23,6,1
192268,9,1,19,215,23,6,1
152111,19,0,24,213,23,6,1
160715,108,1,19,243,23,6,1
158473,9,1,19,134,23,6,1
145969,84,109,29,101,23,6,1
156544,8,1,19,145,23,6,1
100933,29,1,13,343,23,6,1
60862,20,1,19,259,23,6,1
170478,29,1,22,101,23,6,1
61699,8,1,19,145,23,6,1
144033,18,1,22,107,23,6,1
198217,11,1,13,173,23,6,1
178504,35,1,19,274,23,6,1
112984,8,1,13,145,23,6,1
46479,2,1,25,213,23,6,1
104532,29,1,19,213,23,6,1
158433,2,1,6,219,23,6,1
165755,19,0,0,213,23,6,1
101459,10,1,13,377,23,6,1
189506,0,1111,24,101,23,6,1
62112,29,1,18,213,23,6,1
14939,10,1,19,113,23,6,1
97744,39,1,19,101,23,6,1
101133,35,1,13,274,23,6,1
165277,19,0,24,213,23,6,1
170396,1,1,1,452,23,6,1
64236,35,1,13,21,23,6,1
100149,8,1,19,145,23,6,1
106400,18,1,19,107,23,6,1
132782,19,0,607,213,23,6,1
192040,29,1,6,213,23,6,1
67685,35,1,3,274,23,6,1
145883,107,1,13,171,23,6,1
147167,19,0,24,213,23,6,1
197683,24,1,13,105,23,6,1
51373,8,1,13,145,23,6,1
173172,29,1,19,213,23,6,1
130982,19,0,0,213,23,6,1
99653,19,292,24,333,23,6,1
203078,10,1,1,113,23,6,1
169766,128,1,19,243,23,6,1
45841,10,1,19,113,23,6,1
169985,29,1,13,343,23,6,1
200458,19,0,0,213,23,6,1
198594,105,1,19,451,23,6,1
138905,19,0,24,213,23,6,1
43793,107,1,13,171,23,6,1
135132,29,1,17,343,23,6,1
48485,35,1,19,274,23,6,1
165422,79,1,19,213,23,6,1
195681,19,0,29,213,23,6,1
113796,10,1,12,317,23,6,1
12738,19,0,0,213,23,6,1
202733,16,1,19,268,23,6,1
90416,8,1,19,145,23,6,1
210074,19,0,0,347,23,6,1
96057,19,0,38,213,23,6,1
75786,20,1,19,478,23,6,1
210065,29,1,25,213,23,6,1
193948,12,1,40,328,23,6,1
170395,8,1,13,145,23,6,1
89084,9,1,17,134,23,6,1
203715,29,1,19,213,23,6,1
195806,19,0,29,333,23,6,1
153263,19,0,24,213,23,6,1
187520,2,1,28,452,23,6,1
201745,19,704,21,213,23,6,1
128128,19,0,38,268,23,6,1
199196,72,1,19,101,23,6,1
122912,20,1,6,478,23,6,1
95766,3,1,13,424,23,6,1
171496,35,1,19,274,23,6,1
183065,19,0,0,213,23,6,1
179462,18,1,19,107,23,6,1
192430,19,0,24,213,23,6,1
25097,83,0,24,171,23,6,1
110327,19,33,29,213,23,6,1
88914,19,127,0,213,23,6,1
151245,19,621,24,213,23,6,1
42013,35,1,13,21,23,6,1
51905,19,0,24,213,23,6,1
10785,20,1,13,410,23,6,1
156782,9,1,19,134,23,6,1
149013,19,0,50,213,23,6,1
140853,19,0,38,213,23,6,1
176749,29,1,19,213,23,6,1
25905,35,1,19,274,23,6,1
156497,1,1,40,134,23,6,1
46805,29,1,19,343,23,6,1
131716,39,1,13,101,23,6,1
45432,20,1,17,478,23,6,1
183164,8,1,19,145,23,6,1
139834,39,1,19,213,23,6,1
126677,35,1,19,274,23,6,1
100393,19,0,38,347,23,6,1
100149,1,1,22,452,23,6,1
100237,8,1,13,145,23,6,1
46694,35,1,17,274,23,6,1
117495,8,1,13,145,23,6,1
101668,29,1,18,213,23,6,1
139260,19,106,21,213,23,6,1
192047,2,1,19,377,23,6,1
34194,14,1,18,463,23,6,1
181528,20,1,15,259,23,6,1
159056,45,1,19,213,23,6,1
168156,9,1,17,244,23,6,1
42163,29,1,19,213,23,6,1
147581,18,1,13,439,23,6,1
65351,19,0,21,213,23,6,1
57849,19,0,38,347,23,6,1
201338,19,0,0,213,23,6,1
106241,39,1,13,213,23,6,1
152223,29,1,19,213,23,6,1
144320,83,0,21,171,23,6,1
7146,20,1,6,478,23,6,1
73516,150,1,22,110,23,6,1
40879,35,1,13,21,23,6,1
179834,19,0,24,333,23,6,1
69753,19,0,24,213,23,6,1
137137,29,1,19,101,23,6,1
75325,19,350,21,213,23,6,1
5147,20,1,19,259,23,6,1
205171,19,18,0,213,23,6,1
16253,35,1,13,274,23,6,1
168723,8,1,19,140,23,6,1
79197,35,1,13,274,23,6,1
8356,19,0,0,347,23,6,1
190473,19,0,24,213,23,6,1
124096,8,1,17,145,23,6,1
113686,20,1,10,410,23,6,1
211608,19,0,24,213,23,6,1
186592,19,154,50,213,23,6,1
21322,35,1,19,274,23,6,1
40298,35,1,1,274,23,6,1
179991,0,0,38,101,23,6,1
178199,19,114,0,213,23,6,1
201317,72,1,8,101,23,6,1
147327,19,0,50,347,23,6,1
202848,19,0,38,213,23,6,1
185605,12,1,22,178,23,6,1
204983,35,1,19,274,23,6,1
208604,29,1,13,101,23,6,1
17778,2,1,18,237,23,6,1
191528,19,254,24,213,23,6,1
118229,19,16,0,213,23,6,1
195206,19,0,0,213,23,6,1
136399,190,1,19,101,23,6,1
23478,19,0,29,213,23,6,1
193280,2,1,19,237,23,6,1
159989,29,1,13,343,23,6,1
47118,13,1,19,477,23,6,1
42738,15,1,17,153,23,6,1
66254,96,0,24,213,23,6,1
122517,35,1,13,21,23,6,1
171979,19,0,24,213,23,6,1
15697,19,0,24,213,23,6,1
163860,19,0,38,268,23,6,1
132019,29,1,13,213,23,6,1
64131,3,1,13,424,23,6,1
7313,9,1,17,244,23,6,1
148595,10,1,31,113,23,6,1
195917,3,1,1,424,23,6,1
187003,9,1,19,334,23,6,1
86419,8,1,17,145,23,6,1
55784,2,1,16,236,23,6,1
3472,10,1,18,101,23,6,1
27038,35,1,19,274,23,6,1
176146,19,0,0,213,23,6,1
56823,35,1,6,274,23,6,1
105154,29,1,13,343,23,6,1
204995,72,1,22,101,23,6,1
155320,19,0,24,213,23,6,1
87157,19,1195,0,213,23,6,1
206242,19,0,0,213,23,6,1
70195,72,1,13,101,23,6,1
189349,14,1,13,463,23,6,1
194040,19,0,24,347,23,6,1
199329,19,0,0,347,23,6,1
93021,72,1,13,101,23,6,1
186159,19,693,24,213,23,6,1
67725,39,1,13,101,23,6,1
174987,79,1,37,213,23,6,1
200029,3,1,6,480,23,6,1
189831,29,1,20,101,23,6,1
76981,35,1,19,274,23,6,1
197246,96,0,21,213,23,6,1
44859,9,1,19,134,23,6,1
202265,3,1,10,489,23,6,1
8179,11,1,11,319,23,6,1
208552,145,0,607,320,23,6,1
87073,10,1,12,377,23,6,1
95155,35,1,23,274,23,6,1
52043,64,1,13,459,23,6,1
98349,66,1,19,101,23,6,1
52094,50,210,24,213,23,6,1
118653,35,1,13,21,23,6,1
185854,19,0,24,213,23,6,1
164957,35,1,19,274,23,6,1
126542,19,0,24,213,23,6,1
143680,19,0,21,213,23,6,1
199165,12,1,13,265,23,6,1
40501,35,1,6,21,23,6,1
119648,35,1,19,274,23,6,1
124976,9,1,13,215,23,6,1
38576,14,1,19,349,23,6,1
138561,10,1,8,110,23,6,1
177022,19,6,29,213,23,6,1
174771,34,1,19,243,23,6,1
147033,35,1,19,21,23,6,1
51349,19,0,0,213,23,6,1
144732,14,1,28,401,23,6,1
171821,19,6,29,213,23,6,1
156627,35,1,13,274,23,6,1
195923,9,1,19,334,23,6,1
154953,10,1,19,113,23,6,1
147144,19,0,0,347,23,6,1
109505,35,1,13,274,23,6,1
131154,19,0,29,213,23,6,1
141076,19,50,0,213,23,6,1
49168,9,1,10,134,23,6,1
181314,72,1,19,101,23,6,1
7793,10,1,13,377,23,6,1
134780,19,0,38,347,23,6,1
154998,72,1,19,101,23,6,1
158036,19,0,38,213,23,6,1
74307,8,1,17,145,23,6,1
152539,5,1,15,113,23,6,1
189572,19,0,24,213,23,6,1
154773,18,1,12,439,23,6,1
45911,3,1,17,173,23,6,1
195003,14,1,19,379,23,6,1
25588,19,0,24,213,23,6,1
191411,18,1,19,449,23,6,1
59081,35,1,13,274,23,6,1
185809,2,1,18,213,23,6,1
168735,29,1,19,213,23,6,1
4754,29,1,19,343,23,6,1
129409,121,1,19,203,23,6,1
158503,19,40,24,213,23,6,1
93054,27,1,22,153,23,6,1
5222,50,0,0,213,23,6,1
157693,35,1,19,274,23,6,1
201413,5,1,26,113,23,6,1
113046,18,1,19,439,23,6,1
30356,20,1,13,488,23,6,1
64003,35,1,18,274,23,6,1
100654,19,40,24,213,23,6,1
137258,19,0,38,347,23,6,1
94765,10,1,19,317,23,6,1
207341,35,1,13,21,23,6,1
73516,155,1,19,213,23,6,1
38575,10,1,27,113,23,6,1
199034,72,1,26,101,23,6,1
60215,19,0,0,347,23,6,1
75007,107,1,19,171,23,6,1
61678,14,1,18,463,23,6,1
173940,9,1,13,334,23,6,1
116467,26,1,13,266,23,6,1
145606,19,18,0,333,23,6,1
44673,19,21,24,213,23,6,1
21601,9,1,19,334,23,6,1
29403,35,1,30,274,23,6,1
14141,19,0,24,213,23,6,1
159127,19,6,29,213,23,6,1
39995,19,68,0,213,23,6,1
164812,19,0,24,213,23,6,1
38206,9,1,9,466,23,6,1
124409,10,1,19,113,23,6,1
154266,9,1,13,232,23,6,1
201750,72,1,13,101,23,6,1
40245,10,1,22,377,23,6,1
43000,9,1,17,442,23,6,1
66184,11,1,20,319,23,6,1
134411,19,0,21,213,23,6,1
195380,35,1,13,21,23,6,1
8413,19,40,24,213,23,6,1
153683,72,1,13,101,23,6,1
197750,37,1,13,213,23,6,1
157010,35,1,19,274,23,6,1
210292,35,1,14,274,23,6,1
128615,19,0,24,347,23,6,1
157657,35,1,23,274,23,6,1
154580,19,362,0,213,23,6,1
205341,19,0,0,213,23,6,1
152688,19,56,24,213,23,6,1
181708,29,1,15,213,23,6,1
15034,2,1,25,469,23,6,1
29540,19,715,24,213,23,6,1
127650,9,1,13,334,23,6,1
154213,14,1,19,442,23,6,1
104334,35,1,8,274,23,6,1
172313,148,1,13,282,23,6,1
144538,35,1,19,274,23,6,1
85085,20,1,41,259,23,6,1
204009,19,0,38,213,23,6,1
43855,50,0,0,213,23,6,1
40216,24,1,19,178,23,6,1
196655,19,118,24,282,23,6,1
173830,19,0,21,213,23,6,1
138230,19,0,29,213,23,6,1
110964,8,1,19,259,23,6,1
178450,19,0,24,213,23,6,1
79906,96,94,21,333,23,6,1
139819,35,1,19,21,23,6,1
160965,19,322,24,213,23,6,1
52052,35,1,19,21,23,6,1
153554,19,0,38,268,23,6,1
142142,19,0,24,333,23,6,1
204855,35,1,13,274,23,6,1
75393,29,1,13,213,23,6,1
77257,5,1,19,377,23,6,1
55201,19,0,0,213,23,6,1
199803,19,0,24,213,23,6,1
152869,10,1,41,113,23,6,1
159075,72,1,13,101,23,6,1
114952,15,1,25,265,23,6,1
194184,29,1,19,213,23,6,1
159627,19,231,21,282,23,6,1
166561,35,1,17,274,23,6,1
176734,35,1,13,274,23,6,1
145328,35,1,22,274,23,6,1
174712,9,1,17,334,23,6,1
162762,9,1,13,134,23,6,1
128817,108,1,13,243,23,6,1
199087,29,1,18,213,23,6,1
44327,19,0,38,213,23,6,1
211797,19,136,29,213,23,6,1
150108,1,1,6,134,23,6,1
128955,2,1,19,435,23,6,1
170910,39,1,19,101,23,6,1
46570,3,1,3,409,23,6,1
16617,19,263,21,213,23,6,1
93289,19,0,0,347,23,6,1
50512,18,1,17,107,23,6,1
195582,19,11,24,213,23,6,1
120360,65,1,8,317,23,6,1
67197,19,0,0,347,23,6,1
150108,3,1,6,442,23,6,1
170591,29,1,18,213,23,6,1
187975,35,1,13,274,23,6,1
36710,35,1,22,274,23,6,1
200270,35,1,10,274,23,6,1
20924,20,1,18,478,23,6,1
105569,52,1,19,379,23,6,1
77048,10,1,16,317,23,6,1
191504,35,1,13,274,23,6,1
189519,19,0,29,213,23,6,1
176699,19,33,29,213,23,6,1
4759,5,1,25,377,23,6,1
155419,190,1,13,101,23,6,1
180428,48,1,13,213,23,6,1
74924,19,0,24,347,23,6,1
195720,35,1,19,274,23,6,1
150825,3,1,28,409,23,6,1
172868,19,0,24,213,23,6,1
139751,29,1,19,343,23,6,1
208793,10,1,17,377,23,6,1
69196,82,1,13,21,23,6,1
88781,20,1,22,478,23,6,1
106143,35,1,22,274,23,6,1
93054,107,1,19,171,23,6,1
106200,10,1,18,113,23,6,1
206105,29,1,22,101,23,6,1
186471,19,0,29,213,23,6,1
114564,82,1,19,21,23,6,1
138436,72,1,13,101,23,6,1
160089,19,0,38,282,23,6,1
104657,72,1,3,101,23,6,1
113046,11,1,19,319,23,6,1
13024,19,904,24,213,23,6,1
73487,9,1,23,234,23,6,1
14365,19,0,24,213,23,6,1
113659,10,1,19,317,23,6,1
205182,3,1,1,442,23,6,1
53454,127,0,24,213,23,6,1
48034,35,1,13,274,23,6,1
164323,9,1,19,215,23,6,1
45702,19,292,24,213,23,6,1
168240,19,30,0,282,23,6,1
5168,3,1,19,379,23,6,1
175319,19,0,0,213,23,6,1
28228,29,1,19,343,23,6,1
192880,3,1,40,424,23,6,1
168139,10,1,8,113,23,6,1
41261,37,1,19,213,23,6,1
209423,107,1,13,171,23,6,1
140039,19,0,24,213,23,6,1
163987,256,1,34,101,23,6,1
82813,19,0,24,347,23,6,1
178756,72,1,13,101,23,6,1
65700,19,0,0,347,23,6,1
107390,35,1,19,21,23,6,1
49168,35,1,10,274,23,6,1
151655,35,1,18,274,23,6,1
169909,2,1,47,213,23,6,1
89861,19,0,0,268,23,6,1
159945,19,0,29,213,23,6,1
79054,19,0,24,213,23,6,1
212125,19,104,59,347,23,6,1
35983,35,1,19,274,23,6,1
198360,72,1,19,101,23,6,1
159389,2,1,6,377,23,6,1
136769,121,1,44,203,23,6,1
201612,19,0,38,213,23,6,1
119289,19,16,0,213,23,6,1
120613,35,1,13,274,23,6,1
40056,29,1,17,347,23,6,1
68384,19,0,38,347,23,6,1
141625,29,1,19,213,23,6,1
174274,19,0,0,213,23,6,1
133076,3,1,13,452,23,6,1
49462,12,1,18,259,23,6,1
184130,35,1,28,274,23,6,1
121839,19,214,24,213,23,6,1
164080,55,1,19,101,23,6,1
194281,9,1,19,445,23,6,1
150205,10,1,15,113,23,6,1
73839,82,1,19,21,23,6,1
156627,35,1,13,274,23,6,1
49383,19,0,24,213,23,6,1
152937,35,1,22,274,23,6,1
17077,82,1,19,21,23,6,1
74918,35,1,19,274,23,6,1
193670,19,0,29,213,23,6,1
20188,19,0,0,213,23,6,1
192125,9,1,13,215,23,6,1
203849,9,1,19,215,23,6,1
198310,19,0,29,333,23,6,1
197991,19,0,0,347,23,6,1
142334,19,2388,24,213,23,6,1
91611,20,1,19,259,23,6,1
96987,11,1,13,325,23,6,1
26238,35,1,17,274,23,6,1
27597,35,1,19,274,23,6,1
130097,72,1,13,101,23,6,1
161762,34,1,19,243,23,6,1
192896,39,1,13,101,23,6,1
48938,19,0,24,213,23,6,1
146786,29,1,8,213,23,6,1
182499,8,1,19,145,23,6,1
60136,21,1,15,128,23,6,1
168932,29,1,13,343,23,6,1
125252,14,1,19,463,23,6,1
183319,35,1,17,274,23,6,1
205533,19,0,50,213,23,6,1
174930,35,1,13,274,23,6,1
205872,20,1,13,478,23,6,1
68247,29,1,9,343,23,6,1
211393,15,1,6,278,23,6,1
205573,19,18,0,213,23,6,1
26190,190,1,13,101,23,6,1
155844,16,1,25,243,23,6,1
196390,29,1,22,213,23,6,1
148570,19,0,24,213,23,6,1
70132,9,1,10,334,23,6,1
152591,29,1,19,213,23,6,1
81020,35,1,19,21,23,6,1
173217,9,1,10,232,23,6,1
29241,35,1,3,21,23,6,1
143135,35,1,19,274,23,6,1
84612,29,1,17,343,23,6,1
45208,19,0,24,213,23,6,1
133362,19,0,24,213,23,6,1
165628,11,1,19,487,23,6,1
210184,34,1,17,243,23,6,1
186539,19,0,24,213,23,6,1
58172,2,1,22,236,23,6,1
176801,19,0,0,213,23,6,1
50278,35,1,19,274,23,6,1
131102,145,79,24,320,23,6,1
168657,1,1,28,115,23,6,1
157392,19,0,24,213,23,6,1
8536,82,1,17,21,23,6,1
147795,29,1,15,101,23,6,1
158499,72,1,13,101,23,6,1
103147,72,1,22,101,23,6,1
86452,35,1,19,21,23,6,1
86790,2,1,19,213,23,6,1
76919,20,1,15,478,23,6,1
77048,20,1,19,478,23,6,1
119413,19,0,24,347,23,6,1
159222,19,0,0,213,23,6,1
100266,10,1,22,113,23,6,1
186552,29,1,25,213,23,6,1
124883,19,0,0,347,23,6,1
143798,19,40,24,213,23,6,1
2076,11,1,8,319,23,6,1
73278,64,1,13,459,23,6,1
8259,35,1,22,274,23,6,1
173774,35,1,13,21,23,6,1
91611,29,1,19,343,23,6,1
106035,10,1,17,113,23,6,1
191817,19,0,38,213,23,6,1
186460,5,1,23,113,23,6,1
161592,19,0,38,213,23,6,1
38300,83,0,0,171,23,6,1
155928,19,0,0,213,23,6,1
161698,19,0,24,213,23,6,1
28801,11,1,13,481,23,6,1
141019,29,1,19,213,23,6,1
75325,20,1,22,488,23,6,1
56551,35,1,19,274,23,6,1
54571,35,1,10,21,23,6,1
200066,35,1,19,21,23,6,1
108881,9,1,13,215,23,6,1
120608,29,1,14,343,23,6,1
150746,19,374,29,213,23,6,1
44426,2,1,19,469,23,6,1
131349,72,1,18,101,23,6,1
181552,45,1,36,419,23,6,1
96038,8,1,13,145,23,6,1
155660,19,0,0,213,23,6,1
112412,19,0,50,213,23,6,1
203427,72,1,19,101,23,6,1
144556,19,0,0,213,23,6,1
73132,5,1,40,113,23,6,1
75463,29,1,17,213,23,6,1
149182,29,1,13,213,23,6,1
143990,19,114,0,213,23,6,1
204822,35,1,25,274,23,6,1
40838,18,1,22,134,23,6,1
1332,35,1,8,274,23,6,1
144205,19,40,24,213,23,6,1
143055,9,1,18,134,23,6,1
113027,19,395,21,213,23,6,1
76612,9,1,23,215,23,6,1
189372,35,1,15,274,23,6,1
121472,19,338,0,213,23,6,1
106493,72,1,27,101,23,6,1
171483,19,0,24,343,23,6,1
122383,19,137,24,213,23,6,1
127901,3,1,1,489,23,6,1
75670,20,1,19,259,23,6,1
155131,19,49,21,213,23,6,1
70233,105,1,13,451,23,6,1
153408,10,1,35,113,23,6,1
22683,35,1,3,274,23,6,1
31071,19,397,50,213,23,6,1
89269,19,0,29,213,23,6,1
135068,14,1,13,123,23,6,1
119349,107,1,13,171,23,6,1
118190,8,1,20,145,23,6,1
170177,19,0,24,213,23,6,1
102206,29,1,19,343,23,6,1
192432,29,1,19,213,23,6,1
150610,35,1,19,21,23,6,1
150610,35,1,19,21,23,6,1
4729,19,0,24,347,23,6,1
165247,26,1,37,266,23,6,1
176392,145,381,21,320,23,6,1
22382,8,1,25,140,23,6,1
161550,14,1,1,489,23,6,1
129994,9,1,19,134,23,6,1
113759,39,1,19,101,23,6,1
144282,19,0,21,213,23,6,1
23980,8,1,13,145,23,6,1
28228,1,1,22,134,23,6,1
211866,29,1,13,213,23,6,1
201639,19,737,21,213,23,6,1
12429,35,1,19,274,23,6,1
206125,19,299,0,213,23,6,1
3249,29,1,19,213,23,6,1
92166,35,1,26,274,23,6,1
126808,19,0,50,213,23,6,1
108204,11,1,13,122,23,6,1
207806,35,1,19,21,23,6,1
197692,39,1,16,101,23,6,1
174647,19,0,0,213,23,6,1
144501,19,40,24,213,23,6,1
71643,43,1,13,330,23,6,1
209831,35,1,22,274,23,6,1
